ticker,event_date,surprise_direction,initial_surprise,entry_price,exit_price,exit_date,days_held,strategy_return,stop_triggered,max_gain,volume_trend,price_trend,institutional_score,year_month
TSLA,2024-07-02 04:00:00+00:00,1.0,0.04302867984863348,218.88999938964844,215.9900054931641,2024-07-24 04:00:00+00:00,22,-0.013248635865369236,True,0.2027046027671325,0.9762407540403214,-0.18267784657791974,0.1783375586896905,2024-07
TSLA,2024-10-11 04:00:00+00:00,-1.0,-0.0780667548524155,220.1300048828125,260.4800109863281,2024-10-24 04:00:00+00:00,11,-0.18330080047468397,True,0.029437200029944887,1.0938141871005533,0.6086876787160226,0.665791218492889,2024-10
TSLA,2024-10-24 04:00:00+00:00,1.0,0.1452375364650429,244.67999267578125,389.2200012207031,2024-12-06 05:00:00+00:00,30,0.5907308029735308,False,0.5907308029735308,0.9999181559363846,0.4458932266826047,0.4458567329689944,2024-10
TSLA,2024-11-06 05:00:00+00:00,1.0,0.13215880792107376,284.6700134277344,436.1700134277344,2024-12-19 05:00:00+00:00,30,0.5321951482552602,False,0.685670997002916,1.0603143864094828,0.46903104660665523,0.4973203663897332,2024-11
TSLA,2024-11-11 05:00:00+00:00,1.0,0.07807728807968506,346.29998779296875,328.489990234375,2024-11-12 05:00:00+00:00,1,-0.05142939123994784,True,0.0,0.9676837738943199,0.4072879312074738,0.3941259223324584,2024-11
V,2024-07-24 04:00:00+00:00,-1.0,-0.032931650705587484,254.22192895667592,277.163818359375,2024-09-05 04:00:00+00:00,30,-0.09024355018016086,False,0.009099164034909313,0.955290911156618,0.100254950454568,0.09577264296770586,2024-07
V,2024-10-30 04:00:00+00:00,1.0,0.03710795935313172,290.8121234277812,288.3351745605469,2024-10-31 04:00:00+00:00,1,-0.008517350783174808,True,0.0,0.9527964803045249,0.08617354032798108,0.0821058459198804,2024-10
V,2024-11-06 05:00:00+00:00,1.0,0.04442705754835066,304.7190842850476,304.2017517089844,2024-11-07 05:00:00+00:00,1,-0.0016977360550850024,True,0.0,0.9910432738889743,0.03165031832098509,0.031366835088457244,2024-11
WMT,2023-11-16 05:00:00+00:00,-1.0,-0.06496639481371377,51.828442193967376,52.19789123535156,2024-01-02 05:00:00+00:00,30,-0.007128306886043907,False,0.0461713061478102,0.9923544654440736,0.029170409779889755,0.028947386403907073,2023-11
WMT,2024-02-20 05:00:00+00:00,1.0,0.047663896149235635,58.48627741910119,56.91991424560547,2024-02-21 05:00:00+00:00,1,-0.026781721159503318,True,0.0,0.905786381941794,0.029920688758970953,0.027101752416194804,2024-02
WMT,2024-05-16 04:00:00+00:00,1.0,0.07337455056864088,63.56722807544366,66.7940902709961,2024-07-01 04:00:00+00:00,30,0.05076298421763318,False,0.07287443058782914,0.9074058882420761,0.04377418691230326,0.039720954957233205,2024-05
WMT,2024-08-15 04:00:00+00:00,1.0,0.0795222672521429,73.36659722197606,72.91063690185547,2024-08-16 04:00:00+00:00,1,-0.006214821695233517,True,0.0,0.9363662084421354,0.08618105940610532,0.08069703183562127,2024-08
